,BER
0,0.24512890625
1,0.22470703125
2,0.206109375
3,0.19099609375
4,0.174328125
5,0.160625
6,0.14919921875
7,0.1350625
8,0.1274375
9,0.11584375
10,0.10885546875
11,0.10203125
12,0.0968046875
13,0.09211328125
14,0.08873046875
15,0.08659765625
